n,p,dataset,max_iters,val
400,2,8,1,0.054691396
400,2,8,1,0.097789539
400,2,8,1,0.108802277
400,2,8,1,0.131436188
400,2,8,1,0.162957611
400,2,9,1,0.023407876
400,2,9,1,0.051856727
400,2,9,1,0.057291001
400,2,9,1,0.060951345
400,2,9,1,0.110679635
400,2,9,1,0.145257554
400,2,9,1,0.16759312
400,2,9,1,0.179525267
400,2,9,1,0.201092124
400,2,9,1,0.295859416
400,2,10,1,0.000165353
400,2,10,1,0.000409576
400,2,10,1,0.000568932
400,2,10,1,0.02764994
400,2,10,1,0.028602868
400,2,10,1,0.095952737
400,2,10,1,0.107258162
400,2,10,1,0.126681928
400,2,10,1,0.165420599
400,2,10,1,0.186913586
400,5,1,1,0.157792398
400,5,1,1,0.192110802
400,5,1,1,0.232053171
400,5,1,1,0.239260305
400,5,1,1,0.25646786
400,5,1,1,0.266314353
400,5,1,1,0.304289286
400,5,1,1,0.379214429
400,5,1,1,0.385004156
400,5,1,1,0.459013633
400,5,2,1,0.18197267
400,5,2,1,0.199746538
400,5,2,1,0.214726782
400,5,2,1,0.247561078
400,5,2,1,0.249453576
400,5,2,1,0.30738016
400,5,2,1,0.33621882
400,5,2,1,0.392752247
400,5,2,1,0.432174599
400,5,2,1,0.43498225
400,5,3,1,0.130557255
400,5,3,1,0.182433697
400,5,3,1,0.248709146
400,5,3,1,0.279000745
400,5,3,1,0.289450946
400,5,3,1,0.33181736
400,5,3,1,0.358019898
400,5,3,1,0.451030805
400,5,3,1,0.520011338
400,5,3,1,0.573007131
400,5,4,1,0.125622468
400,5,4,1,0.175814309
400,5,4,1,0.205721375
400,5,4,1,0.222271463
400,5,4,1,0.245964175
400,5,4,1,0.270363783
400,5,4,1,0.337061089
400,5,4,1,0.381360356
400,5,4,1,0.469028493
400,5,4,1,0.544682111
400,5,5,1,0.140882869
400,5,5,1,0.161641884
400,5,5,1,0.210549372
400,5,5,1,0.217744522
400,5,5,1,0.26743439
400,5,5,1,0.286526141
400,5,5,1,0.29088463
400,5,5,1,0.321832655
400,5,5,1,0.35150286
400,5,5,1,0.359232663
400,5,6,1,0.066171361
400,5,6,1,0.125149374
400,5,6,1,0.129034034
400,5,6,1,0.247101612
400,5,6,1,0.247912162
400,5,6,1,0.269022532
400,5,6,1,0.358938552
400,5,6,1,0.378054117
400,5,6,1,0.401690392
400,5,6,1,0.503829967
400,5,7,1,0.096422863
400,5,7,1,0.154238659
400,5,7,1,0.172643097
400,5,7,1,0.228041798
400,5,7,1,0.271193502
400,5,7,1,0.272902634
400,5,7,1,0.408535614
400,5,7,1,0.455613529
400,5,7,1,0.53227504
400,5,7,1,0.533867201
400,5,8,1,0.138029421
400,5,8,1,0.213973779
400,5,8,1,0.288164276
400,5,8,1,0.302259755
400,5,8,1,0.309390563
400,5,8,1,0.338317815
400,5,8,1,0.341178124
400,5,8,1,0.35058998
400,5,8,1,0.355925016
400,5,8,1,0.446715386
400,5,9,1,0.065800616
400,5,9,1,0.131631085
400,5,9,1,0.169786105
400,5,9,1,0.181672971
400,5,9,1,0.21819611
400,5,9,1,0.240137143
400,5,9,1,0.248587467
400,5,9,1,0.259515127
400,5,9,1,0.30456857
400,5,9,1,0.431816455
400,5,10,1,0.046642331
400,5,10,1,0.236440797
400,5,10,1,0.293329963
400,5,10,1,0.295852527
400,5,10,1,0.335028472
400,5,10,1,0.339413082
400,5,10,1,0.355476469
400,5,10,1,0.375648249
400,5,10,1,0.421407017
400,5,10,1,0.429852766
400,10,1,1,0.338686153
400,10,1,1,0.384258638
400,10,1,1,0.413511874
400,10,1,1,0.420964201
400,10,1,1,0.503681052
400,10,1,1,0.518712647
400,10,1,1,0.6451353
400,10,1,1,0.732264039
400,10,1,1,0.807811291
400,10,1,1,0.822449783
400,10,2,1,0.201212449
400,10,2,1,0.346502375
400,10,2,1,0.48516755
400,10,2,1,0.512131913
400,10,2,1,0.528263989
400,10,2,1,0.534420745
400,10,2,1,0.605442459
400,10,2,1,0.62431038
400,10,2,1,0.785482198
400,10,2,1,0.834626848
400,10,3,1,0.39460472
400,10,3,1,0.482877612
400,10,3,1,0.508545519
400,10,3,1,0.510436702
400,10,3,1,0.618695052
400,10,3,1,0.6785927
400,10,3,1,0.718297943
400,10,3,1,0.749840166
400,10,3,1,0.83330648
400,10,3,1,0.918021683
400,10,4,1,0.326602307
400,10,4,1,0.38580201
400,10,4,1,0.42232589
400,10,4,1,0.443194032
400,10,4,1,0.458985998
400,10,4,1,0.472878147
400,10,4,1,0.519055889
400,10,4,1,0.691421632
400,10,4,1,0.728454778
400,10,4,1,0.828025916
400,10,5,1,0.417340817
400,10,5,1,0.436008133
400,10,5,1,0.454469616
400,10,5,1,0.473605532
400,10,5,1,0.53245579
400,10,5,1,0.564337745
400,10,5,1,0.570965022
400,10,5,1,0.593916754
400,10,5,1,0.67233289
400,10,5,1,0.715946456
400,10,6,1,0.428408316
400,10,6,1,0.552010001
400,10,6,1,0.607659992
400,10,6,1,0.659581177
400,10,6,1,0.687498331
400,10,6,1,0.714732346
400,10,6,1,0.808112836
400,10,6,1,0.88763633
400,10,6,1,0.927022984
400,10,6,1,0.966596984
400,10,7,1,0.336090179
400,10,7,1,0.417635508
400,10,7,1,0.477372428
400,10,7,1,0.530662942
400,10,7,1,0.596845981
400,10,7,1,0.604647372
400,10,7,1,0.611964654
400,10,7,1,0.632461162
400,10,7,1,0.701898366
400,10,7,1,0.960881031
400,10,8,1,0.278140466
400,10,8,1,0.406671824
400,10,8,1,0.431731323
400,10,8,1,0.496366953
400,10,8,1,0.543287675
400,10,8,1,0.633424614
400,10,8,1,0.642146923
400,10,8,1,0.659731905
400,10,8,1,0.746787262
400,10,8,1,0.912782164
400,10,9,1,0.497991119
400,10,9,1,0.59657393
400,10,9,1,0.643259062
400,10,9,1,0.692537385
400,10,9,1,0.714142157
400,10,9,1,0.719223667
400,10,9,1,0.773473115
400,10,9,1,0.778605743
400,10,9,1,0.779928959
400,10,9,1,0.899418755
400,10,10,1,0.366240955
400,10,10,1,0.383104029
400,10,10,1,0.623534324
400,10,10,1,0.654668476
400,10,10,1,0.661417204
400,10,10,1,0.716819819
400,10,10,1,0.769735868
400,10,10,1,0.811623203
400,10,10,1,0.885255136
400,10,10,1,0.942124955
400,1,1,2,5.20E-08
400,1,1,2,5.27E-08
400,1,1,2,9.95E-08
400,1,1,2,3.68E-07
400,1,1,2,7.36E-07
400,1,1,2,1.39E-05
400,1,1,2,0.023277472
400,1,1,2,0.033101619
400,1,1,2,0.039543064
400,1,1,2,0.057158163
400,1,2,2,2.00E-08
400,1,2,2,1.16E-07
400,1,2,2,1.47E-07
400,1,2,2,4.44E-07
400,1,2,2,5.02E-07
400,1,2,2,7.20E-07
400,1,2,2,1.43E-06
400,1,2,2,1.81E-06
400,1,2,2,0.027930585
400,1,2,2,0.040030761
400,1,3,2,3.67E-08
400,1,3,2,3.92E-08
400,1,3,2,6.18E-08
400,1,3,2,8.70E-08
400,1,3,2,1.57E-07
400,1,3,2,4.14E-07
400,1,3,2,7.07E-07
400,1,3,2,1.57E-06
400,1,3,2,0.014486499
400,1,3,2,0.04697073
400,1,4,2,8.82E-08
400,1,4,2,1.55E-07
400,1,4,2,2.46E-07
400,1,4,2,3.03E-07
400,1,4,2,4.28E-07
400,1,4,2,7.54E-07
400,1,4,2,8.54E-06
400,1,4,2,1.56E-05
400,1,4,2,0.044483512
400,1,4,2,0.151553474
400,1,5,2,7.63E-08
400,1,5,2,8.11E-08
400,1,5,2,1.15E-07
400,1,5,2,1.19E-07
400,1,5,2,4.42E-07
400,1,5,2,1.31E-06
400,1,5,2,0.010020783
400,1,5,2,0.010421873
400,1,5,2,0.022172766
400,1,5,2,0.02314482
400,1,6,2,2.95E-07
400,1,6,2,3.30E-07
400,1,6,2,3.95E-07
400,1,6,2,4.57E-07
400,1,6,2,6.93E-07
400,1,6,2,1.42E-06
400,1,6,2,2.61E-05
400,1,6,2,0.000333092
400,1,6,2,0.001107253
400,1,6,2,0.070913387
400,1,7,2,1.95E-07
400,1,7,2,2.27E-07
400,1,7,2,2.41E-07
400,1,7,2,2.92E-07
400,1,7,2,4.57E-07
400,1,7,2,6.54E-07
400,1,7,2,6.75E-07
400,1,7,2,4.59E-05
400,1,7,2,0.031856461
400,1,7,2,0.042442669
400,1,8,2,9.49E-08
400,1,8,2,1.27E-07
400,1,8,2,3.17E-07
400,1,8,2,7.42E-07
400,1,8,2,7.46E-07
400,1,8,2,9.16E-07
400,1,8,2,2.58E-06
400,1,8,2,0.007390687
400,1,8,2,0.030216223
400,1,8,2,0.09812893
400,1,9,2,2.58E-08
400,1,9,2,1.14E-07
400,1,9,2,1.51E-07
400,1,9,2,3.14E-07
400,1,9,2,3.17E-07
400,1,9,2,1.14E-06
400,1,9,2,5.69E-06
400,1,9,2,4.09E-05
400,1,9,2,0.038641235
400,1,9,2,0.046145845
400,1,10,2,2.15E-08
400,1,10,2,8.29E-08
400,1,10,2,8.45E-08
400,1,10,2,2.02E-07
400,1,10,2,2.58E-07
400,1,10,2,3.30E-07
400,1,10,2,2.61E-06
400,1,10,2,3.29E-06
400,1,10,2,2.02E-05
400,1,10,2,0.114622123
400,2,1,2,5.84E-05
400,2,1,2,9.00E-05
400,2,1,2,0.000123082
400,2,1,2,0.000165046
400,2,1,2,0.003841145
400,2,1,2,0.004936519
400,2,1,2,0.027135883
400,2,1,2,0.028968862
400,2,1,2,0.049943446
400,2,1,2,0.062535444
400,2,2,2,7.35E-05
400,2,2,2,0.00030757
400,2,2,2,0.00045309
400,2,2,2,0.002825334
400,2,2,2,0.009150223
400,2,2,2,0.015636041
400,2,2,2,0.041987716
400,2,2,2,0.084570684
400,2,2,2,0.109151636
400,2,2,2,0.118401725
400,2,3,2,5.07E-05
400,2,3,2,8.95E-05
400,2,3,2,9.05E-05
400,2,3,2,0.001542181
400,2,3,2,0.002479107
400,2,3,2,0.012679957
400,2,3,2,0.029083499
400,2,3,2,0.04103301
400,2,3,2,0.043596299
400,2,3,2,0.053736025
400,2,4,2,2.67E-05
400,2,4,2,0.000149201
400,2,4,2,0.000174507
400,2,4,2,0.000245026
400,2,4,2,0.034225575
400,2,4,2,0.043425618
400,2,4,2,0.045936897
400,2,4,2,0.04815405
400,2,4,2,0.060315243
400,2,4,2,0.071810838
400,2,5,2,7.98E-05
400,2,5,2,0.000111248
400,2,5,2,0.000217439
400,2,5,2,0.000218744
400,2,5,2,0.000225481
400,2,5,2,0.000337441
400,2,5,2,0.000617688
400,2,5,2,0.012498172
400,2,5,2,0.047166827
400,2,5,2,0.142980963
400,2,6,2,0.00011059
400,2,6,2,0.000252285
400,2,6,2,0.000567847
400,2,6,2,0.000732002
400,2,6,2,0.02538973
400,2,6,2,0.040212854
400,2,6,2,0.045787658
400,2,6,2,0.053587816
400,2,6,2,0.054502394
400,2,6,2,0.084128519
400,2,7,2,0.000174216
400,2,7,2,0.001190566
400,2,7,2,0.028042601
400,2,7,2,0.038144218
400,2,7,2,0.068220353
400,2,7,2,0.080221695
400,2,7,2,0.106720669
400,2,7,2,0.127273454
400,2,7,2,0.141375141
400,2,7,2,0.235174963
400,2,8,2,0.000212038
400,2,8,2,0.000290271
400,2,8,2,0.000425893
400,2,8,2,0.000673788
400,2,8,2,0.017820967
400,2,8,2,0.025864394
400,2,8,2,0.043391907
400,2,8,2,0.057038363
400,2,8,2,0.167509184
400,2,8,2,0.204127453
400,2,9,2,1.97E-05
400,2,9,2,0.000112592
400,2,9,2,0.000151981
400,2,9,2,0.00015939
400,2,9,2,0.007930448
400,2,9,2,0.024863516
400,2,9,2,0.036322962
400,2,9,2,0.07594577
400,2,9,2,0.184248553
400,2,9,2,0.394936004
400,2,10,2,0.000177497
400,2,10,2,0.000626517
400,2,10,2,0.000670951
400,2,10,2,0.017617978
400,2,10,2,0.017906879
400,2,10,2,0.035751255
400,2,10,2,0.055880517
400,2,10,2,0.063328695
400,2,10,2,0.107115028
400,2,10,2,0.111335548
400,5,1,2,0.104073189
400,5,1,2,0.104647813
400,5,1,2,0.114158217
400,5,1,2,0.13161618
400,5,1,2,0.254941238
400,5,1,2,0.282260048
400,5,1,2,0.322902387
400,5,1,2,0.361812657
400,5,1,2,0.459238634
400,5,1,2,0.497462306
400,5,2,2,0.010824518
400,5,2,2,0.037953148
400,5,2,2,0.137423539
400,5,2,2,0.138890814
400,5,2,2,0.15753698
400,5,2,2,0.218024014
400,5,2,2,0.303933645
400,5,2,2,0.33629276
400,5,2,2,0.368423227
400,5,2,2,0.377786345
400,5,3,2,0.022932548
400,5,3,2,0.07071084
400,5,3,2,0.126606216
400,5,3,2,0.151699507
400,5,3,2,0.15655736
400,5,3,2,0.158091656
400,5,3,2,0.164021059
400,5,3,2,0.165798148
400,5,3,2,0.244466698
400,5,3,2,0.310218594
400,5,4,2,0.099746147
400,5,4,2,0.120717109
400,5,4,2,0.173408467
400,5,4,2,0.197086523
400,5,4,2,0.19854433
400,5,4,2,0.210840153
400,5,4,2,0.23857207
400,5,4,2,0.289978767
400,5,4,2,0.377132453
400,5,4,2,0.479405237
400,5,5,2,0.051791087
400,5,5,2,0.062389148
400,5,5,2,0.083597138
400,5,5,2,0.085010627
400,5,5,2,0.142778056
400,5,5,2,0.172497667
400,5,5,2,0.181013519
400,5,5,2,0.289692599
400,5,5,2,0.299466493
400,5,5,2,0.319651629
400,5,6,2,0.052814555
400,5,6,2,0.088491038
400,5,6,2,0.121471407
400,5,6,2,0.132762719
400,5,6,2,0.15067702
400,5,6,2,0.170172663
400,5,6,2,0.183856546
400,5,6,2,0.19338516
400,5,6,2,0.205812457
400,5,6,2,0.399649669
400,5,7,2,0.009206691
400,5,7,2,0.06411026
400,5,7,2,0.084001272
400,5,7,2,0.090310884
400,5,7,2,0.110389392
400,5,7,2,0.116918738
400,5,7,2,0.199913976
400,5,7,2,0.316682703
400,5,7,2,0.368605035
400,5,7,2,0.428943742
400,5,8,2,0.066804235
400,5,8,2,0.178196689
400,5,8,2,0.179543482
400,5,8,2,0.182284053
400,5,8,2,0.196407835
400,5,8,2,0.199497608
400,5,8,2,0.22549086
400,5,8,2,0.23789723
400,5,8,2,0.291265391
400,5,8,2,0.457587101
400,5,9,2,0.094476666
400,5,9,2,0.11068881
400,5,9,2,0.151320143
400,5,9,2,0.204818395
400,5,9,2,0.252390321
400,5,9,2,0.276304435
400,5,9,2,0.312809122
400,5,9,2,0.313129887
400,5,9,2,0.313736685
400,5,9,2,0.31763065
400,5,10,2,0.065338036
400,5,10,2,0.07925242
400,5,10,2,0.109908821
400,5,10,2,0.198665298
400,5,10,2,0.214274406
400,5,10,2,0.219335073
400,5,10,2,0.245578186
400,5,10,2,0.275415527
400,5,10,2,0.312115092
400,5,10,2,0.315993352
400,10,1,2,0.086868941
400,10,1,2,0.292585759
400,10,1,2,0.320685033
400,10,1,2,0.409386475
400,10,1,2,0.452983751
400,10,1,2,0.475184553
400,10,1,2,0.584081819
400,10,1,2,0.655344779
400,10,1,2,0.840338597
400,10,1,2,1.232107881
400,10,2,2,0.157013801
400,10,2,2,0.192061127
400,10,2,2,0.237568061
400,10,2,2,0.371259475
400,10,2,2,0.390141958
400,10,2,2,0.430126386
400,10,2,2,0.485539988
400,10,2,2,0.486114448
400,10,2,2,0.756831809
400,10,2,2,0.772123394
400,10,3,2,0.378235882
400,10,3,2,0.379311756
400,10,3,2,0.401509352
400,10,3,2,0.420908072
400,10,3,2,0.461115487
400,10,3,2,0.463922233
400,10,3,2,0.512837025
400,10,3,2,0.519502417
400,10,3,2,0.580636766
400,10,3,2,0.640569712
400,10,4,2,0.244101579
400,10,4,2,0.294534349
400,10,4,2,0.312166996
400,10,4,2,0.353595062
400,10,4,2,0.363167898
400,10,4,2,0.468082833
400,10,4,2,0.511084414
400,10,4,2,0.585538911
400,10,4,2,0.593688316
400,10,4,2,0.619709225
400,10,5,2,0.218040344
400,10,5,2,0.321288153
400,10,5,2,0.331600026
400,10,5,2,0.350186758
400,10,5,2,0.357329581
400,10,5,2,0.423171655
400,10,5,2,0.436114275
400,10,5,2,0.488529474
400,10,5,2,0.542979328
400,10,5,2,0.685561066
400,10,6,2,0.304920371
400,10,6,2,0.425583368
400,10,6,2,0.451718523
400,10,6,2,0.489354252
400,10,6,2,0.514245964
400,10,6,2,0.514640945
400,10,6,2,0.558552613
400,10,6,2,0.595669962
400,10,6,2,0.692095075
400,10,6,2,0.709829986
400,10,7,2,0.120015016
400,10,7,2,0.346322187
400,10,7,2,0.401307895
400,10,7,2,0.43217286
400,10,7,2,0.433929117
400,10,7,2,0.438738214
400,10,7,2,0.567928441
400,10,7,2,0.648507725
400,10,7,2,0.718517108
400,10,7,2,0.763167381
400,10,8,2,0.230689045
400,10,8,2,0.276749714
400,10,8,2,0.440821486
400,10,8,2,0.485098471
400,10,8,2,0.535801014
400,10,8,2,0.564329858
400,10,8,2,0.580872886
400,10,8,2,0.603073152
400,10,8,2,0.630181867
400,10,8,2,0.778744059
400,10,9,2,0.285237606
400,10,9,2,0.372258868
400,10,9,2,0.484192624
400,10,9,2,0.501463282
400,10,9,2,0.527387287
400,10,9,2,0.551545563
400,10,9,2,0.555353606
400,10,9,2,0.642784279
400,10,9,2,0.751394207
400,10,9,2,1.052737047
400,10,10,2,0.15103908
400,10,10,2,0.321168615
400,10,10,2,0.338704002
400,10,10,2,0.339713435
400,10,10,2,0.44690358
400,10,10,2,0.474874576
400,10,10,2,0.506944962
400,10,10,2,0.531240388
400,10,10,2,0.551034507
400,10,10,2,0.692481101
400,1,1,Inf,7.64E-08
400,1,1,Inf,1.20E-07
400,1,1,Inf,1.25E-07
400,1,1,Inf,2.40E-07
400,1,1,Inf,2.64E-07
400,1,1,Inf,2.69E-07
400,1,1,Inf,2.71E-07
400,1,1,Inf,4.41E-07
400,1,1,Inf,5.33E-07
400,1,1,Inf,9.66E-07
400,1,2,Inf,1.56E-08
400,1,2,Inf,4.58E-08
400,1,2,Inf,5.06E-08
400,1,2,Inf,5.35E-08
400,1,2,Inf,7.26E-08
400,1,2,Inf,1.65E-07
400,1,2,Inf,2.42E-07
400,1,2,Inf,2.45E-07
400,1,2,Inf,3.15E-07
400,1,2,Inf,5.39E-07
400,1,3,Inf,8.48E-08
400,1,3,Inf,9.35E-08
400,1,3,Inf,1.08E-07
400,1,3,Inf,1.94E-07
400,1,3,Inf,2.19E-07
400,1,3,Inf,2.69E-07
400,1,3,Inf,3.10E-07
400,1,3,Inf,3.28E-07
400,1,3,Inf,4.21E-07
400,1,3,Inf,5.94E-07
400,1,4,Inf,6.59E-08
400,1,4,Inf,1.58E-07
400,1,4,Inf,2.36E-07
400,1,4,Inf,2.62E-07
400,1,4,Inf,2.73E-07
400,1,4,Inf,3.83E-07
400,1,4,Inf,4.61E-07
400,1,4,Inf,7.03E-07
400,1,4,Inf,8.99E-07
400,1,4,Inf,1.80E-06
400,1,5,Inf,1.17E-08
400,1,5,Inf,5.16E-08
400,1,5,Inf,5.87E-08
400,1,5,Inf,1.09E-07
400,1,5,Inf,1.37E-07
400,1,5,Inf,1.94E-07
400,1,5,Inf,2.75E-07
400,1,5,Inf,3.44E-07
400,1,5,Inf,3.70E-07
400,1,5,Inf,3.73E-07
400,1,6,Inf,2.85E-08
400,1,6,Inf,3.98E-08
400,1,6,Inf,4.49E-08
400,1,6,Inf,5.15E-08
400,1,6,Inf,6.31E-08
400,1,6,Inf,9.67E-08
400,1,6,Inf,1.42E-07
400,1,6,Inf,2.21E-07
400,1,6,Inf,3.99E-07
400,1,6,Inf,7.87E-07
400,1,7,Inf,4.33E-10
400,1,7,Inf,1.27E-08
400,1,7,Inf,1.29E-07
400,1,7,Inf,1.38E-07
400,1,7,Inf,1.43E-07
400,1,7,Inf,1.68E-07
400,1,7,Inf,2.07E-07
400,1,7,Inf,3.17E-07
400,1,7,Inf,5.99E-07
400,1,7,Inf,7.11E-07
400,1,8,Inf,2.96E-08
400,1,8,Inf,3.59E-08
400,1,8,Inf,4.61E-08
400,1,8,Inf,7.41E-08
400,1,8,Inf,1.18E-07
400,1,8,Inf,2.69E-07
400,1,8,Inf,3.51E-07
400,1,8,Inf,4.76E-07
400,1,8,Inf,6.09E-07
400,1,8,Inf,7.12E-07
400,1,9,Inf,3.84E-09
400,1,9,Inf,1.18E-08
400,1,9,Inf,1.86E-08
400,1,9,Inf,4.08E-08
400,1,9,Inf,6.78E-08
400,1,9,Inf,1.19E-07
400,1,9,Inf,1.47E-07
400,1,9,Inf,1.52E-07
400,1,9,Inf,1.88E-07
400,1,9,Inf,2.73E-07
400,1,10,Inf,2.92E-08
400,1,10,Inf,3.95E-08
400,1,10,Inf,7.03E-08
400,1,10,Inf,7.21E-08
400,1,10,Inf,9.56E-08
400,1,10,Inf,1.15E-07
400,1,10,Inf,1.51E-07
400,1,10,Inf,2.09E-07
400,1,10,Inf,2.97E-07
400,1,10,Inf,4.63E-07
400,2,1,Inf,1.31E-05
400,2,1,Inf,2.36E-05
400,2,1,Inf,4.03E-05
400,2,1,Inf,4.45E-05
400,2,1,Inf,5.79E-05
400,2,1,Inf,5.86E-05
400,2,1,Inf,5.93E-05
400,2,1,Inf,6.18E-05
400,2,1,Inf,0.000103202
400,2,1,Inf,0.000174686
400,2,2,Inf,1.78E-05
400,2,2,Inf,2.39E-05
400,2,2,Inf,3.60E-05
400,2,2,Inf,4.74E-05
400,2,2,Inf,5.45E-05
400,2,2,Inf,6.84E-05
400,2,2,Inf,8.78E-05
400,2,2,Inf,0.000111172
400,2,2,Inf,0.00012151
400,2,2,Inf,0.000126924
400,2,3,Inf,2.06E-05
400,2,3,Inf,2.18E-05
400,2,3,Inf,4.72E-05
400,2,3,Inf,4.89E-05
400,2,3,Inf,5.67E-05
400,2,3,Inf,5.74E-05
400,2,3,Inf,5.93E-05
400,2,3,Inf,6.28E-05
400,2,3,Inf,9.36E-05
400,2,3,Inf,0.000179933
400,2,4,Inf,1.91E-05
400,2,4,Inf,3.43E-05
400,2,4,Inf,4.69E-05
400,2,4,Inf,4.96E-05
400,2,4,Inf,6.33E-05
400,2,4,Inf,6.90E-05
400,2,4,Inf,7.89E-05
400,2,4,Inf,8.67E-05
400,2,4,Inf,9.17E-05
400,2,4,Inf,0.000109653
400,2,5,Inf,1.70E-05
400,2,5,Inf,2.98E-05
400,2,5,Inf,3.91E-05
400,2,5,Inf,3.99E-05
400,2,5,Inf,4.16E-05
400,2,5,Inf,4.86E-05
400,2,5,Inf,6.70E-05
400,2,5,Inf,9.52E-05
400,2,5,Inf,0.000103711
400,2,5,Inf,0.000153864
400,2,6,Inf,2.89E-05
400,2,6,Inf,4.93E-05
400,2,6,Inf,5.41E-05
400,2,6,Inf,6.06E-05
400,2,6,Inf,6.08E-05
400,2,6,Inf,7.03E-05
400,2,6,Inf,8.33E-05
400,2,6,Inf,8.70E-05
400,2,6,Inf,0.000122389
400,2,6,Inf,0.000136358
400,2,7,Inf,2.70E-05
400,2,7,Inf,2.72E-05
400,2,7,Inf,7.39E-05
400,2,7,Inf,8.06E-05
400,2,7,Inf,8.53E-05
400,2,7,Inf,9.36E-05
400,2,7,Inf,9.88E-05
400,2,7,Inf,0.000121045
400,2,7,Inf,0.000121219
400,2,7,Inf,0.000144777
400,2,8,Inf,5.35E-05
400,2,8,Inf,6.35E-05
400,2,8,Inf,6.72E-05
400,2,8,Inf,6.77E-05
400,2,8,Inf,7.43E-05
400,2,8,Inf,7.90E-05
400,2,8,Inf,9.45E-05
400,2,8,Inf,9.89E-05
400,2,8,Inf,0.000120966
400,2,8,Inf,0.000139184
400,2,9,Inf,1.76E-05
400,2,9,Inf,3.69E-05
400,2,9,Inf,4.06E-05
400,2,9,Inf,5.20E-05
400,2,9,Inf,5.87E-05
400,2,9,Inf,6.30E-05
400,2,9,Inf,7.82E-05
400,2,9,Inf,7.82E-05
400,2,9,Inf,8.76E-05
400,2,9,Inf,0.000101056
400,2,10,Inf,2.64E-05
400,2,10,Inf,5.57E-05
400,2,10,Inf,6.16E-05
400,2,10,Inf,7.61E-05
400,2,10,Inf,7.75E-05
400,2,10,Inf,8.05E-05
400,2,10,Inf,0.000116468
400,2,10,Inf,0.000117
400,2,10,Inf,0.00012095
400,2,10,Inf,0.000133359
400,5,1,Inf,0.00078446
400,5,1,Inf,0.003649771
400,5,1,Inf,0.003770525
400,5,1,Inf,0.004241753
400,5,1,Inf,0.004290241
400,5,1,Inf,0.004324441
400,5,1,Inf,0.004604341
400,5,1,Inf,0.004701105
400,5,1,Inf,0.00479711
400,5,1,Inf,0.005825403
400,5,2,Inf,0.003195663
400,5,2,Inf,0.00323608
400,5,2,Inf,0.003244932
400,5,2,Inf,0.003512678
400,5,2,Inf,0.003984197
400,5,2,Inf,0.004187463
400,5,2,Inf,0.004737782
400,5,2,Inf,0.004825596
400,5,2,Inf,0.005460749
400,5,2,Inf,0.005708704
400,5,3,Inf,0.002714615
400,5,3,Inf,0.00344989
400,5,3,Inf,0.003729167
400,5,3,Inf,0.003831507
400,5,3,Inf,0.004682764
400,5,3,Inf,0.004696251
400,5,3,Inf,0.004927479
400,5,3,Inf,0.005026857
400,5,3,Inf,0.005271694
400,5,3,Inf,0.006262934
400,5,4,Inf,0.002923294
400,5,4,Inf,0.00318547
400,5,4,Inf,0.003425388
400,5,4,Inf,0.003587387
400,5,4,Inf,0.004466648
400,5,4,Inf,0.004466862
400,5,4,Inf,0.004745202
400,5,4,Inf,0.00515334
400,5,4,Inf,0.005636279
400,5,4,Inf,0.006314612
400,5,5,Inf,0.004431197
400,5,5,Inf,0.00443147
400,5,5,Inf,0.004641512
400,5,5,Inf,0.004833112
400,5,5,Inf,0.005107883
400,5,5,Inf,0.005119455
400,5,5,Inf,0.005328939
400,5,5,Inf,0.005361208
400,5,5,Inf,0.0053707
400,5,5,Inf,0.005796805
400,5,6,Inf,0.003052332
400,5,6,Inf,0.00339058
400,5,6,Inf,0.003553518
400,5,6,Inf,0.003570131
400,5,6,Inf,0.003688353
400,5,6,Inf,0.003962437
400,5,6,Inf,0.004181745
400,5,6,Inf,0.004475288
400,5,6,Inf,0.005390923
400,5,6,Inf,0.006206175
400,5,7,Inf,0.001960242
400,5,7,Inf,0.003120817
400,5,7,Inf,0.003414767
400,5,7,Inf,0.0034581
400,5,7,Inf,0.004982462
400,5,7,Inf,0.005127548
400,5,7,Inf,0.005280282
400,5,7,Inf,0.005327598
400,5,7,Inf,0.00559611
400,5,7,Inf,0.006035284
400,5,8,Inf,0.00286971
400,5,8,Inf,0.002988022
400,5,8,Inf,0.003134607
400,5,8,Inf,0.003350557
400,5,8,Inf,0.003815352
400,5,8,Inf,0.004043812
400,5,8,Inf,0.004390113
400,5,8,Inf,0.004514306
400,5,8,Inf,0.005128142
400,5,8,Inf,0.006386211
400,5,9,Inf,0.001935091
400,5,9,Inf,0.001983091
400,5,9,Inf,0.003471439
400,5,9,Inf,0.003805554
400,5,9,Inf,0.004029047
400,5,9,Inf,0.004197492
400,5,9,Inf,0.004763511
400,5,9,Inf,0.004915733
400,5,9,Inf,0.00528195
400,5,9,Inf,0.005507726
400,5,10,Inf,0.001311433
400,5,10,Inf,0.00238644
400,5,10,Inf,0.00270482
400,5,10,Inf,0.002781016
400,5,10,Inf,0.003184568
400,5,10,Inf,0.003909249
400,5,10,Inf,0.004517993
400,5,10,Inf,0.004836536
400,5,10,Inf,0.005377948
400,5,10,Inf,0.005385459
400,10,1,Inf,0.017921941
400,10,1,Inf,0.02153084
400,10,1,Inf,0.021533896
400,10,1,Inf,0.026148747
400,10,1,Inf,0.027235045
400,10,1,Inf,0.027665887
400,10,1,Inf,0.027942762
400,10,1,Inf,0.027981686
400,10,1,Inf,0.029014425
400,10,1,Inf,0.029453191
